hotel_id,name,kind,stars_num,city_id,city_name,region,lat,lon,addr_street,phone,website
8957247-rome-is-home-026875,Rome is Home,apartment,,8957247,Roma,Lombardia,41.8950801,12.4743052,Via dei Chiavari,,
8957247-rome-life-hotel-026876,Rome Life Hotel,hotel,,8957247,Roma,Lombardia,41.8986215,12.4914839,Via Palermo,,
8957247-rome-river-inn-026877,Rome River Inn,hotel,,8957247,Roma,Lombardia,41.8976657,12.4657188,Via dei Bresciani,,
8957247-rome-style-apartments-026878,Rome Style Apartments,apartment,,8957247,Roma,Lombardia,41.894373,12.491557,Via Cavour,,
8957247-romecooksea-026879,RomeCookSea,guest_house,,8957247,Roma,Lombardia,41.733053,12.2716811,,,
8957247-romoli-hotel-026880,Romoli hotel,hotel,,8957247,Roma,Lombardia,41.8697024,12.5145099,Via della Caffarelletta,,
8957247-room-select-via-veneto-026881,Room Select Via Veneto,hotel,,8957247,Roma,Lombardia,41.9087653,12.4933812,Via Piemonte,,
8957247-rose-garden-palace-026882,Rose Garden Palace,hotel,4.0,8957247,Roma,Lombardia,41.9080339,12.4917667,Via Boncompagni,,
8957247-rosmini-b-b-026883,Rosmini B&B,guest_house,,8957247,Roma,Lombardia,41.8996256,12.4975429,Via Antonio Rosmini,,
8957247-royal-santina-026884,Royal Santina,hotel,4.0,8957247,Roma,Lombardia,41.9030687,12.5015828,Via Marsala,,
8957247-san-marco-026885,San Marco,hotel,3.0,8957247,Roma,Lombardia,41.9049473,12.5052277,Via Villafranca,,
8957247-san-quintino-apartment-026886,San Quintino Apartment,guest_house,,8957247,Roma,Lombardia,41.8901837,12.5095304,Via San Quintino,,
8957247-scalini-di-trastevere-026887,Scalini di Trastevere,guest_house,,8957247,Roma,Lombardia,41.8743938,12.4653055,Via Giuseppe Parini,,
8957247-settembre-95-026888,Settembre 95,hotel,,8957247,Roma,Lombardia,41.9079073,12.499408,Via Venti Settembre,,
8957247-seven-hills-026889,Seven Hills,camp_site,,8957247,Roma,Lombardia,41.9934991,12.4160546,Via Vittorio Trucchi,,
8957247-shasa-hotel-026890,Shasa Hotel,hotel,,8957247,Roma,Lombardia,41.9314557,12.5782035,Via Padre Lino da Parma,,
8957247-sistina-twentythree-lux-026891,Sistina Twentythree lUX,hotel,,8957247,Roma,Lombardia,41.9043944,12.4862033,Via Sistina,,
8957247-smooth-hotel-rome-repubblica-026892,Smooth Hotel Rome Repubblica,hotel,,8957247,Roma,Lombardia,41.9040948,12.4997299,Via Gaeta,,
8957247-soho-hotel-026893,Soho Hotel,hotel,4.0,8957247,Roma,Lombardia,41.900466,12.5146549,,,
8957247-sophie-terrace-026894,Sophie terrace,hotel,3.0,8957247,Roma,Lombardia,41.9005915,12.4976113,Via Principe Amedeo,,
8957247-sotto-la-cupola-guest-house-026895,Sotto La Cupola - Guest House,guest_house,,8957247,Roma,Lombardia,41.8985852,12.453344,Via Cardinal Agliardi,,
8957247-spedale-della-provvidenza-026896,Spedale della Provvidenza,guest_house,,8957247,Roma,Lombardia,41.877666,12.4761211,Via Galvani,,
8957247-square-inn-026897,Square Inn,hotel,,8957247,Roma,Lombardia,41.9033196,12.5064456,Via Palestro,+39 324 8321035,
8957247-st-martin-026898,St. Martin,hotel,4.0,8957247,Roma,Lombardia,41.9060946,12.5050403,Via San Martino della Battaglia,,
8957247-st-peter-home-house-026899,St. Peter Home House,apartment,,8957247,Roma,Lombardia,41.9045817,12.4633791,Via di Porta Castello,,
8957247-star-rooms-026900,Star Rooms,guest_house,,8957247,Roma,Lombardia,41.8993883,12.498047,Via Cavour,,
8957247-starhotel-metropole-026901,Starhotel Metropole,hotel,4.0,8957247,Roma,Lombardia,41.9005085,12.4973719,Via Principe Amedeo,,
8957247-suite-artis-barberini-026902,Suite Artis Barberini,hotel,,8957247,Roma,Lombardia,41.903641,12.4879908,,,
8957247-suite-dreams-026903,Suite Dreams,hotel,,8957247,Roma,Lombardia,41.902397,12.4946154,Via Modena,,
8957247-sunshine-hostel-026904,Sunshine Hostel,hostel,,8957247,Roma,Lombardia,41.8929272,12.5134437,Via Giovanni Giolitti,,
8957247-sweet-home-hotel-026905,Sweet Home Hotel,hotel,2.0,8957247,Roma,Lombardia,41.89909,12.4996755,Via Principe Amedeo,,
8957247-tangohotel-026906,TangoHotel,hotel,,8957247,Roma,Lombardia,41.9080279,12.4566674,Via Vespasiano,,
8957247-the-bitcoin-house-026907,The Bitcoin house,guest_house,3.0,8957247,Roma,Lombardia,41.9247563,12.4580664,Vicolo di Prato Falcone,,
8957247-the-duke-hotel-026908,The Duke Hotel,hotel,4.0,8957247,Roma,Lombardia,41.9235532,12.4788503,Via Archimede,,
8957247-the-guardian-hotel-026909,The Guardian Hotel,hotel,,8957247,Roma,Lombardia,41.9073698,12.501133,Via Palestro,,
8957247-the-hive-hotel-026910,The Hive Hotel,hotel,4.0,8957247,Roma,Lombardia,41.8995182,12.4967503,Via Torino,,
8957247-the-independent-hotel-026911,The Independent Hotel,hotel,4.0,8957247,Roma,Lombardia,41.9039051,12.5005685,Via Volturno,,
8957247-the-kennedy-hotel-026912,The Kennedy Hotel,hotel,3.0,8957247,Roma,Lombardia,41.8984665,12.5021405,Via Filippo Turati,,
8957247-the-loft-026913,The Loft,hotel,,8957247,Roma,Lombardia,41.9003525,12.4974867,Via Principe Amedeo,,
8957247-the-roman-guesthouse-026914,The Roman Guesthouse,guest_house,,8957247,Roma,Lombardia,41.9010699,12.5346544,Via Domenico De Dominicis,,
8957247-the-romehello-026915,The RomeHello,hostel,,8957247,Roma,Lombardia,41.9033643,12.4942536,Via Torino,,
8957247-the-yellow-026916,The Yellow,hotel,,8957247,Roma,Lombardia,41.9047655,12.5043124,Via Palestro,,
8957247-the-zone-hotel-026917,The Zone Hotel,hotel,,8957247,Roma,Lombardia,41.9257322,12.4354185,Via Alfredo Fusco,,
8957247-tito-026918,Tito,hotel,3.0,8957247,Roma,Lombardia,41.9025237,12.5038863,Via Marghera,,
8957247-tourist-house-026919,Tourist House,guest_house,,8957247,Roma,Lombardia,41.8947026,12.4929805,Via Cavour,,
8957247-trevi-beau-boutique-hotel-026920,Trevi Beau Boutique Hotel,hotel,3.0,8957247,Roma,Lombardia,41.901158,12.4842247,Via del Lavatore,,
8957247-trevi-collection-hotel-gruppo-trevi-hote-026921,Trevi Collection Hotel - Gruppo Trevi Hotels,hotel,,8957247,Roma,Lombardia,41.9041117,12.4855908,Via di Capo le Case,,
8957247-tritone-top-house-026922,Tritone Top House,hotel,,8957247,Roma,Lombardia,41.9032002,12.4856422,Via Francesco Crispi,,
8957247-u-visionary-hotel-026923,U-Visionary Hotel,hotel,,8957247,Roma,Lombardia,41.9024931,12.4851961,Via dei Maroniti,,
8957247-unaway-hotel-empire-roma-026924,UNAWAY Hotel Empire Roma,hotel,4.0,8957247,Roma,Lombardia,41.9067447,12.4956521,Via Aureliana,,
8957247-urban-garden-hotel-roma-026925,Urban Garden Hotel Roma,hotel,,8957247,Roma,Lombardia,41.9247306,12.5699273,Via di Rebibbia,,
8957247-vatican-angels-casa-vacanze-026926,Vatican Angels Casa Vacanze,guest_house,,8957247,Roma,Lombardia,41.9081649,12.4501695,Via Francesco Caracciolo,,
8957247-vatican-malvi-domus-026927,Vatican Malvi Domus,guest_house,,8957247,Roma,Lombardia,41.8964794,12.4575013,Rampa delle Mura Aurelie,,
8957247-vatican-point-break-026928,Vatican Point Break,guest_house,,8957247,Roma,Lombardia,41.9044341,12.4444643,Via Anastasio II,,
8957247-venetia-palace-hotel-026929,Venetia Palace Hotel,hotel,,8957247,Roma,Lombardia,41.9033147,12.5051129,Via Marghera,,
8957247-via-firenze-47-026930,Via Firenze 47,apartment,,8957247,Roma,Lombardia,41.9028224,12.4937321,Via Firenze,,
8957247-viacesenab-b-026931,ViacesenaB&B,guest_house,,8957247,Roma,Lombardia,41.8843328,12.5136505,Via Cesena,,
8957247-villa-delle-rose-026932,Villa delle Rose,hotel,3.0,8957247,Roma,Lombardia,41.9033398,12.5034554,Via Vicenza,,
8957247-villa-eur-parco-dei-pini-026933,Villa Eur Parco dei Pini,hotel,3.0,8957247,Roma,Lombardia,41.8226804,12.4755244,Piazzale Marcellino Champagnat,,
8957247-villa-torlonia-026934,Villa Torlonia,hotel,4.0,8957247,Roma,Lombardia,41.9121546,12.5090875,Via Bartolomeo Eustachio,+39 06 4402333,
8957247-vintage-hotel-rome-026935,Vintage Hotel Rome,hotel,,8957247,Roma,Lombardia,41.8375519,12.5946981,Via Torre di Mezzavia,,
8957247-virgilio-026936,Virgilio,hotel,3.0,8957247,Roma,Lombardia,41.8989876,12.4920724,Via Palermo,,
8957247-voi-donna-camilla-savelli-hotel-026937,VOI Donna Camilla Savelli Hotel,hotel,4.0,8957247,Roma,Lombardia,41.8899459,12.466345,Via Garibaldi,,
8957247-when-in-rome-026938,When in Rome,hostel,,8957247,Roma,Lombardia,41.9029516,12.5054458,Via Varese,,
8957247-windrose-026939,Windrose,hotel,3.0,8957247,Roma,Lombardia,41.904483,12.5002696,Via Gaeta,,
8957247-wrh-termini-026940,WRH Termini,guest_house,,8957247,Roma,Lombardia,41.9023972,12.5051733,Via Milazzo,,
8957247-xx-de-setembre-026941,XX de Setembre,hotel,,8957247,Roma,Lombardia,41.9058204,12.4997933,Via del Macao,,
8957247-yellowsquare-rome-026942,YellowSquare Rome,hostel,,8957247,Roma,Lombardia,41.9046389,12.5044541,Via Palestro,,
8957247-yes-hotel-026943,Yes Hotel,hotel,3.0,8957247,Roma,Lombardia,41.9033198,12.5026135,Via Magenta,,
8957285-abate-masseria-resort-026944,Abate Masseria & Resort,hotel,4.0,8957285,Noci,Lazio,40.778909,17.1268509,,,
8957285-azienda-agrituristica-quaranta-026945,Azienda Agrituristica Quaranta,hotel,,8957285,Noci,Lazio,40.769416,17.1404668,Provinciale per Martina Franca km2,+39 080 4978942,
8957285-materiis-trulli-e-natura-026946,Materiis Trulli e natura,hotel,,8957285,Noci,Lazio,40.7605888,17.1478072,Strada Provinciale Martina Franca,,
8957285-santa-rosa-relais-026947,Santa Rosa Relais,guest_house,,8957285,Noci,Lazio,40.7948209,17.1227638,Via Santa Rosa,,
8957322-b-b-loreto-026948,B&B Loreto,guest_house,,8957322,Loreto,Piemonte,43.4338107,13.6053014,Via Romagna,,
8957322-casale-papa-026949,Casale Papa,guest_house,,8957322,Loreto,Piemonte,43.4507186,13.6278802,Via Banderuola,,
8957322-domus-pacis-026950,Domus Pacis,hotel,,8957322,Loreto,Piemonte,43.4398207,13.6082472,Via Guglielmo Marconi,+39 071 970211,
8957322-hotel-san-gabriele-026951,Hotel San Gabriele,hotel,,8957322,Loreto,Piemonte,43.439864,13.608811,Via Guglielmo Marconi,,
8957335-niederthalerhof-026952,Niederthalerhof,apartment,,8957335,Meluno,Trentino-Alto Adige/Südtirol,46.6960873,11.672418,Santenbach - Via Santenbach,,
8957390-pensione-ombra-026953,Pensione Ombra,guest_house,,8957390,Fosse,Calabria,45.6462998,10.9372755,Via Cesare Battisti,,
8957395-la-mandragola-026954,La Mandragola,camp_site,,8957395,Santa Lucia,Sicilia,40.5798679,9.7750572,Viale Dei Pini,,
8957424-0-3-stanze-026955,0.3 Stanze,guest_house,,8957424,Trieste,Veneto,45.6623216,13.7701724,Viale Miramare,,
8957424-affittacamere-berzi-026956,Affittacamere Berzi,guest_house,2.0,8957424,Trieste,Veneto,45.6528975,13.7727386,Via Roma,,
8957424-agriturismo-agriturizem-bibc-026957,Agriturismo / Agriturizem Bibc,guest_house,,8957424,Trieste,Veneto,45.7342985,13.6912793,,,
8957424-albergo-citta-di-parenzo-026958,Albergo Città di Parenzo,hotel,,8957424,Trieste,Veneto,45.6493139,13.7733464,Via degli Artisti,,
8957424-albero-nascosto-026959,Albero Nascosto,hotel,3.0,8957424,Trieste,Veneto,45.6475666,13.7668872,Via Felice Venezian,,
8957424-aqua-residence-026960,Aqua Residence,guest_house,,8957424,Trieste,Veneto,45.6487972,13.76722,Via della Torretta,,
8957424-b-b-hotel-trieste-026961,B&B Hotel Trieste,hotel,3.0,8957424,Trieste,Veneto,45.65654,13.7735976,Via Sant'Anastasio,,
8957424-bed-chic-026962,Bed & Chic,hotel,,8957424,Trieste,Veneto,45.6562437,13.780463,Via Fabio Severo,,
8957424-casa-trauner-026963,Casa Trauner,guest_house,,8957424,Trieste,Veneto,45.6475462,13.7684666,Via delle Mura,,
8957424-casali-hostel-026964,Casali Hostel,hostel,,8957424,Trieste,Veneto,45.6568901,13.7768617,Piazza Alberto e Kathleen Casali,,
8957424-controvento-hostel-026965,ControVento Hostel,hostel,,8957424,Trieste,Veneto,45.6467419,13.7620048,Piazza Venezia,,
8957424-crocevia-locanda-carsica-contemporanea-026966,Crocevia - Locanda carsica contemporanea,apartment,,8957424,Trieste,Veneto,45.7341012,13.6937704,,,
8957424-delle-rose-rooms-026967,Delle Rose rooms,hostel,,8957424,Trieste,Veneto,45.6534195,13.7830849,Via Giulia,,
8957424-filoxenia-026968,Filoxenia,hotel,3.0,8957424,Trieste,Veneto,45.6516797,13.7696441,Via Mazzini,+39 040 3481644,
8957424-forvm-boutique-026969,Forvm Boutique,hotel,,8957424,Trieste,Veneto,45.6532413,13.774375,Via Valdirivo,,
8957424-hotel-abbazia-026970,Hotel Abbazia,hotel,,8957424,Trieste,Veneto,45.6551121,13.7745827,Via della Geppa,,
8957424-hotel-alabarda-026971,Hotel Alabarda,hotel,2.0,8957424,Trieste,Veneto,45.653514,13.7734506,Via Valdirivo,,
8957424-hotel-alla-posta-026972,Hotel Alla Posta,hotel,,8957424,Trieste,Veneto,45.6542022,13.7753232,Piazza Guglielmo Oberdan,,
8957424-hotel-centrale-026973,Hotel Centrale,hotel,,8957424,Trieste,Veneto,45.6511909,13.7747374,Via Amilcare Ponchielli,,
8957424-hotel-colombia-026974,Hotel Colombia,hotel,,8957424,Trieste,Veneto,45.6551733,13.7743506,Via della Geppa,,
8957424-hotel-continentale-026975,Hotel Continentale,hotel,4.0,8957424,Trieste,Veneto,45.6503305,13.772825,Via San Nicolò,,
8957424-hotel-istria-026976,Hotel Istria,hotel,,8957424,Trieste,Veneto,45.6510909,13.7802489,Via Ruggero Timeus,,
8957424-hotel-italia-026977,Hotel Italia,hotel,,8957424,Trieste,Veneto,45.6553226,13.7731633,Via della Geppa,,
8957424-hotel-milano-026978,Hotel Milano,hotel,,8957424,Trieste,Veneto,45.6553331,13.7746377,Via Carlo Ghega,,
8957424-hotel-pepi-026979,Hotel Pepi,hotel,,8957424,Trieste,Veneto,45.6439247,13.8630965,Via Srečko Kosovel,,
8957424-hotel-roma-026980,Hotel Roma,hotel,3.0,8957424,Trieste,Veneto,45.6556803,13.773365,Via Carlo Ghega,,
8957424-hotel-solun-026981,Hotel Solun,hotel,,8957424,Trieste,Veneto,45.6536053,13.774794,Via Milano,,
8957424-la-lampara-026982,La Lampara,guest_house,,8957424,Trieste,Veneto,45.7333256,13.6929054,,,
8957424-le-lavandere-026983,Le Lavandere,guest_house,,8957424,Trieste,Veneto,45.6286365,13.80879,Via Cesare dell'Acqua,,
8957424-regus-026984,Regus,apartment,,8957424,Trieste,Veneto,45.6458328,13.7608802,Via del Lazzaretto Vecchio,,
8957424-smartrooms-accommodation-026985,SmartRooms & Accommodation,hostel,,8957424,Trieste,Veneto,45.6523868,13.7741609,Via Niccolò Machiavelli,,
8957424-sophia-boutique-suites-026986,Sophia Boutique Suites,hotel,,8957424,Trieste,Veneto,45.6460485,13.7611598,Via del Lazzaretto Vecchio,,
8957424-trattoria-gostilna-hotel-valeria-1904-026987,Trattoria / Gostilna & Hotel Valeria 1904,hotel,,8957424,Trieste,Veneto,45.6885211,13.7911523,Strada per Vienna,,
